Name,Michelin_Distinction,Review_Date,Review_Rating,Review_Text
HIDE,1,20-Jan-23,3,"I really wanted to like this place. The servers and sommeliers were superb. The appetizers and nest egg were creative and delicious but I felt the main entrees felt too busy, with clashing tastes.

They started off with bread ( I loved the black pudding) , lettuce and beet juice that all tasted great. The turnip served in the broth was excellent despite served cold.

However, the main dishes were quite the opposite to the appetizers and desserts in that they were unbalanced. the Chilean sea bass with the pear did not pair well in fact did not go well together at all and the scallops was just ok. My venison was tough and the flatbread was soggy and the wagyu was just ok. We did the 5 course menu but we were so full we skipped the optional cheese menu.

As for desserts the tarte tartin is very sweet but goes pairs well with the ice cream which balances it out. The rhubarb tartlet was ok but I found the pastry portion too delicate. The tarte tartin won for me.

Tbh I wish the nest egg could be it's own a la carte bc I find it unique and it sucked we had to do the tasting in order to get the nest egg.

The tasting menu and the regular a la carte menu are quite different.

"
HIDE,1,2-Jan-23,5,"This one-star Michelin star restaurant is a find. Teh mussel custard, chicken (yes chicken) and papillete vegetarian dishes were all delicious. Service was helpful and efficient. The total spend with tip was 163 pounds for two which did not include alcohol, but expresso and sparkling water. Bread was 9 pounds. For the money, the quality was high, and meal was more than worth the spend."
Jamavar,1,7-Jul-24,2,"2/5 Food
1/5 Service
5/5 Interior
5/5 Bathroom

I recently came here for dinner and was very disappointed. To me, the most important aspect of any restaurant, Michelin star on not, is the food. The food here was palatable, edible, but not one dish stood out and the flavors were nothing special.

The service was abysmal. Highlights included:
- Being offered only the a la carte menu and having to request the tasting menu
- Getting the wine pairing and then each wine being put on the table with descriptors like, ""this is a sparkling wine."" There was a som on the premises, but he did not come to our table
- Sticky stems on the cocktail glasses
- Plates sitting untouched after a course for 10 minutes, and then a server coming to the table and saying, ""ya done?"" before taking the plates

I'm unsure if this was just an off night for this restaurant, but I wouldn't return, and I would advise people against coming here. The experience was a waste of time and money."
Jamavar,1,6-Jun-24,5,"One of the best Indian meals of my life. The Dehli butter chicken was amazing, the Saag Paneer was transcendent and alive with fresh spinach flavor, and the tandoori prawns were beyond fresh, with a perfect seasoning and just a kiss of char from the Tandoor.
I would not order the lobster or the kid mains again, but that's just my taste. I will absolutely return."
Jamavar,1,29-Apr-24,1,"We were travelling to London from NYC and got food poisoning. We called them to cancel our reservation and asked to waive the fee as a courtesy since we were there only for 3-4 days so there was no way for us to reschedule, the lady on the phone said she needs to confirm with the manager but as its health related they should be able to do a courtesy. They charged us anyway and when we disputed with our card, they counter disputed claiming their policy. This is the worst greediest experience I've seen at any restaurant. They are sending me emails, claiming their money with no empathy or understanding of a health situation. We live in NYC and have been to many Michelin star restaurants and never experienced this in London or NYC or anywhere. I have made a note to never go here again, London offers so many excellent Indian restaurants, stay away from this one."
Jamavar,1,2-Apr-24,4,"Food 4.5/5.0
Service 3.5/5.0
Value 3.5/5.0
Decor 3.5/5.0
Overall 4.0/5.0

Great spot just off Berkeley Square. A bit pricey but food was excellent. Would definitely come back."
Jamavar,1,2-Jan-24,5,Incredible food! Delicious drinks! Great service! We are from California - had high expectations of Indian food in London. This place exceeded our expectations in every way.
Jamavar,1,1-Jan-24,5,I been to this Reasturant on new year the food was so good and o had some drinks at downs the bar man Mr Tony he made amazing cocktails I loved there food and especially drinks.
Jamavar,1,22-Oct-23,5,"Service was awesome and the meal from start to finish was amazing including the drink & wine. Our top favorites were the milk pistachio cake, the morels dish, truffle kicchadi, and the paneer. Pulao & jamavar dhal were also cooked nicely. Can tell they use good ingredients and I wouldn't hesitate to recommend. The restaurant is more upscale, so dress appropriately."
Jamavar,1,22-Oct-23,5,"Top notch Indian food in London that will not disappoint. Service is impeccable. Only thing is the music is a bit dance club like for dinner. Otherwise, will return another time."
Jamavar,1,13-Oct-23,3,"Not sure how they earned and maintain a Michelin star.

We went there with high expectations, and had the tasting menu.

Overall, the first several courses were amazing. They were absolutely perfect - though the lamb chops could have done with a little more spice. The last course of Butter chicken, daal makhani and saag paneer, with an assortment of naans were a bit of a disappointment. They were on the blander side, and the naans were cold and rubbery - not something one would expect in a tasting menu. The desserts were good, but not great. So, food good, but not 1-star worthy.

Presentation - non-existent! At most 2 of the courses were 'pretty', but the rest of them were quite unimpressively laid out - again, not 1-star worthy.

Service - this is where this restaurant completely lost us. We arrived on time, and despite making the reservation months ago, were given a small table right at the back of the restaurant next to the billing station. it was crammed and lacked any privacy. Service was unattentive, and we literally had to keep asking them for it. After the 1st course arrived, we still hadn't gotten our drinks. Upon reminding them of that, the waiter returned to our table and had to retake our drinks order. Ever heard of that in a Michelin starred restaurant??? They had been informed that I was allergic to shellfish - and so brought me a substitute for my 1st course. However, that simple fact was forgotten in the 2nd course serving. Luckily I asked - otherwise, I would have been in serious trouble.

Bottomline is that this is by far the worst service we've ever had a restaurant of this caliber. I wouldn't be surprised if they aren't able to retain it next go round."
Jamavar,1,7-Oct-23,3,"Still scratching our heads as to how this restaurant has a Michelin star. Most of the food was very good, but then there were several things that were lacking - that you never encounter in a restaurant of such rating.

The first thing we noticed as we entered was that all the brown people were seated towards the back of the restaurant...... many of the ""brown people"" were from the US - today's big spenders, but I figure these guys never got the message.

Service was absolutely lousy. We had to constantly call out to the staff for service. Our drinks required a reminder and arrived after our first course. I'm allergic to shellfish, and one of the courses they apparently forgot that..... a BIG no-no in my books - especially when I am extremely allergic to shellfish.

The first several courses of the tasting menu (we seemed to be the only people there doing the tasting menu) were amazing! However, the courses towards the end were just so-so. The butter chicken was a bit strange, the accompaniments - daal makhani and saag paneer were just about OK. The naans not great - in fact not even good - they were on the harder side and barely warm. The desserts while good, were just OK - and poorly presented. In fact all the dishes were presented rather poorly - with may be 1 of them being photo worthy.

SO, overall, lousy service. Not-so-good presentation of the dishes. Most food items were excellent - though lacking towards the end - so inconsistent quality. Given that ratings are generally based on the tasting menu, I won't be surprised if these guys lose their 1 star rating in the near future."
Jamavar,1,30-Aug-23,4,"We had tickets to a show at the West End so wanted to have a fancy dinner out. We made reservations and as soon as we arrived we were seated. They were attentive throughout dinner and very polite. The restaurant was elegantly decorated, a nice date place.
So to the important part, the food. I ordered the Old Delhi Butter Chicken and my husband ordered the biryani. We also had mixed breads for the table. For drinks, I got the lassi and my husband got the Spring Garden. The presentation was beautiful. The lassi had a small flower floating in it. It cut through the spice nicely. The Spring Garden was a refreshing fruit drink.
I really enjoyed the butter chicken. The sauce was great over rice or on the naan. The biryani came covered by a pastry cap that they cut off revealing a steamy bowl of well seasoned rice and meat. It was all very good but at twice the cost of average Indian food. However, average Indian food is still pretty good at arguably a better value. So ultimately, this is a special occasion place."
Jamavar,1,29-Jul-23,1,"We made a reservation for Jamavar months in advance. I asked the dress code and was told casual. When we arrived with our two teenaged boys, we were turned away at the door. The boys had on a button down collared shirt with khaki shorts. Apparently, casual didn't mean shorts no matter how nicely dressed they were. They then charged us $100 the next day for not making our reservation. We not only had to scramble for another dinner, but were charged for breaking our reservation. So disappointing."
Jamavar,1,24-Jun-23,4,"Yes it's fine dining and it lives up to to the standard. Great food and ambiance, ok service, CTM was good as was the garlic naan and rich, butter chicken was fine, lamb chops were undercooked and a rip off for the price, would go again minus the chops."
Jamavar,1,15-Jun-23,2,"We came with such high hopes and left hungry and disappointed. If you know what good Indian food is then you should avoid this place. It's too bad that Michelin was duped by the high prices, expensive building, and posh location in downtown London -- the food leaves much to be desired.

The menu is lovely but beware -- the portions are tiny and the flavors aren't fully developed. Appetizers seemed to do better for our group than main dishes -- they were beautifully presented and were widely enjoyed. The curries and main dishes all tasted the same and lacked depth. The naan was ok -- if not slightly over cooked.

If you get off spending 300 pounds on dinner that you could get for 50 from your neighborhood Indian place then please come here. Otherwise, steer clear."
Jamavar,1,18-Apr-23,5,"When you walk into the restaurant it feels like a club with the music in the background, not necessarily a fan of loud music when I go out for dinner. But it's cozy restaurant with beautiful decor. The best way to describe the food was homemade taste with elevated style. We had the aloo tiki, shami kabob, vegetable biryani and lamp chop kebabs. It's Indian spicy, which was perfect and the food was delicious. The cocktails were refreshing, we had the royal blush and the ginger mango mule. The waitstaff was great, felt like they were attentive to us and other patrons. We were treated to a small birthday surprise of ras malai at the end. Just a great place for any special occasion or dinner date. Believe me you will not be disappointed. We were visiting from the US and I've only had desi food like this a handful of times in the Bay Area and Vancouver."
Jamavar,1,12-Apr-23,5,"Fine Indian dining in London.. highly recommended.. the apetizers were good, lamb felt a bit like it was pressure cooked and then put in the masala ( I could be wrong) The upstairs seating is much better as when i went downstairs to the restroom felt it was a totally different atmosphere and not the same Jamavar i have been here few times. Prices are good and great place to spend a Friday night in London!
Bill turned out 222 pounds ($275) for 3."
Jamavar,1,14-Jan-23,5,"Amazing Indian food, great service, fantastic drinks!
Probably the best briani I had! Totally recommend."
Kai,1,28-Oct-23,3,"The Aromatic Crispy Duck was very dry, a poor choice, especially as the lamb we observed on the adjacent table which was occupied by a famous US tennis professional looked scrumptious. At this level, one would expect every choice to be spectacular."
Kai,1,6-Jul-23,5,"Easily one of my favorite restaurants in London. Conveniently located in Mayfair. This spacious and moody restaurant does evoke the spirit of big Asian cities like Tokyo and Hong Kong. We came with vegans and vegetarians and service was so helpful in having us make an informed decision.

We got wasabi shrimp which is a must get- nothing else like it. Also spicy chicken and the faux Peking duck which is absolutely sublime - I would eat it everyday if I could."
Kai,1,4-Mar-23,3,"Honestly disappointed. The service was a bit weird here. Outwardly friendly but not that helpful.

What I remembered of the food - the wasabi prawn was good but it's not that unique. It tastes like wasabi honey mustard on a shrimp tempura. And the pandan creme brulee had little taste of pandan and was quite liquid, not as set as I would have expected."
Kai,1,1-Mar-23,2,"My recent experience was not the first at this beautiful restaurant. I took my daughter to the afternoon tea. We arrived slightly early but we accommodated straight away as the table was already set. As I have a mobility issue, the hostess, very kind and polite found an alternative route which was a nice start. The waiter was very pleasant. However, the limited amount and variety of food was poor. The decor was splendid, we have awaited for the food for quite some time. 5 minutes after tea was served we were told that kitchen is closing, we had hardly a chance to taste anything we are asked what else do we want. We felt really rushed. The creme brulee was too similar with the cake served. In my opinion below average quality for a Mishelin star restaurant. Then waiter said goodbye as he had to leave. During less than 2 hours stay. Disappointing but it can happen. Also rose tea was a tea bag. We could not eat our money cakes, I asked to take them. Our waitress told us we cannot. I asked what do you do with these cakes now, she said we throw they away. I refused for the 1st time in my life to pay the service charge. She repeated it again So you refuse to pay the Service charge, Madam. Hm, I think something is seriously wrong with the Management. Poor experience and poor value for money. There are a number of places we have been and enjoyed more. It would be inappropriate to comment any further."
Kai,1,24-May-22,5,"5 stars for the fabulous afternoon tea service!

I did a ton of research on where to go for tea and Kai was an undiscovered gem my husband found for us. The tea is a little less traditional but an awful lot of fun from the moment you sit down to the perfectly set table. The tea is on the bottom floor of this dark and romantically lit restaurant (be warned, if you're there for the gram you may need a little extra light for the perfect shot) and only has a handful of tables so I'd highly recommend reservations. We arrived right when tea started at 3pm and stayed until the end time at 5pm - Kai offers unlimited refills of both the sweets and savories in addition to the tea so two hours was the perfect amount of time. The tea menu is fairly limited and most teas have an upcharge so note that the emphasis here is more on the food and experience than the brew (though it is served on the most perfect china set).

To start you get a sweet little cocktail (non-alcoholic available as well) with fun edible garnishes. Then a pot of conversation tea cookies arrives. Then the main course, a three-level tower of sweet and savory treats along with saucer-sized macarons and small jars of sweet toppings to put on them. Macarons instead of scones was a little upsetting to me and the only misstep as who wants to put clotted cream on a macaron?! We loved almost all of the savory options, the prawn on toast being our favorite and the hot soup being the least compelling. The sweets were a little less up my alley as I'm a chocolate girl but they had a wonderful selection of flavors that fit with the Chinese theme that chocolate doesn't play much of a part in. The biscuit cookie was pretty but stale and bland, the money cake we each had three of it was so good.

My favorite part of the Kai afternoon tea was the fabulous service. We were greeted and seated promptly, given ample refills and we felt completely comfortable despite being the least chicly-dressed people there that afternoon (we had come from a full day of walking in cold weather - everyone else had clearly arrived just for the tea ;p). Highly recommend!"
Kai,1,9-May-22,4,"Very beautiful restaurant interior and polite service. The food was artfully presented. The tongue numbing fish was fantastic. We were a bit disappointed by the chili lobster dish since it felt like for the price we paid, we didn't get much seafood. The pandan crime brûlée was fantastic though--a must order!"
Kai,1,17-Jan-22,5,A phenomenal restaurant well deserving of a Michelin Star - everything was so good - one of the best in London
Kitchen W8,1,3-Jan-24,5,Last night my wife and I celebrated our 40th anniversary. The meal experience was everything we hoped it could be. The food was creative and delicious. The homemade linguini appetizer was very flavorful! The cod and deer courses were wonderful! The service from Allegra and Dipika was exceptional! Anyone reading this should go and experience Kitchen W8 for themselves!
Kitchen W8,1,4-Aug-23,1,"Went here for dinner, I certainly hope that the Michelin reviewer returns here soon because there is absolutely no way the service or food here warrants a star. We had a hair in one of our diner's main dish, the service was inattentive at best and disappointingly unimpressive for a restaurant with a Michelin star. At $230 for dinner for 2 I would expect at least good food or good service but neither was provided except for the one chipper fellow who brought the bread and said goodbye on the way out. If only he had been our server perhaps things might have been at least a bit friendlier. My husband had also made the reservation and noted we were celebrating my birthday, they did not acknowledge this though we did see them seat another couple and then awkwardly ask them to move after they had been seated for a bit because another couple was celebrating their anniversary and they wanted that particular table. All in all a very disappointing experience. The best part of the meal was the apricot old fashioned, it is the only thing I would recommend and probably would had had another had the server ever come back and asked if would like another drink."
Kitchen W8,1,12-Jan-23,3,"I wouldn't recommend Kitchen W8.

The Good...

- The servers were friendly. Seemed like really nice people and you could see how they interacted with the other guests. It was really charming.

- The decor. Loved it. Enjoyed the tables, chairs, colors, wall art... All great.

The Bad...

- The food just wasn't great. It was presented beautifully. Some of the most beautifully presented food I've ever experienced. The flavors weren't there. They lacked. It felt like there was much more emphasis on presentation than flavor.

The Ugly...

- I'm shocked this restaurant has a Michelin star. That was the reason we chose Kitchen W8. We went out of our way to visit, and we honestly left disappointed.

- Very overpriced."
Kitchen W8,1,12-Jul-22,5,"One of the best meals I have ever had in my entire life. I didn't even know the menu going in, just that it would be good, and it absolutely blew me away. The highlight of my vacation."
Kitchen W8,1,6-May-22,5,"I wanted to try a Michelin starred restaurant for my 30th birthday and after hours of research, we finally settled on Kitchen W8 and let me tell you, it did NOT disappoint. Upon arrival, we were greeted with a friendly host who handed me a happy birthday card! We got to the table and the server walked us through the menu. We asked a lot of questions and he was extremely knowledgeable and helpful in providing us direction, recommendations and wine pairings. It was a truly memorable experience with impeccable food, delicious drinks, phenomenal service and a clean, modern and classy ambience. Also, they brought me a birthday dessert with a candle. It was such a special meal and I'm so glad I chose to spend my 30th here."
La Trompette,1,5-Jul-24,5,"Great food, great drinks, great service. Delightful neighborhood feel for such high end food"
Locanda Locatelli,1,10-Jun-23,5,Fantastic food and service. A must dining spot in London for high quality Italian food. Ambiance is perfect for that special night out or for a business meal.
Locanda Locatelli,1,14-Apr-23,3,"Service is very professional but not so friendly. Shout out to the wine guy, he was super nice! Food is amazing, has a solid selection of meals. Atmosphere is really boring, no decorations."
Locanda Locatelli,1,16-Mar-23,1,Sadly to report. I used to come to this restaurant often but the management have become vitriolic and rude. I brought a VIP client here and we were shocked to have our food and drink removed. No apology and no communication from the staff. Needless to say my client was disappointed. This is NOT a good place to bring important clients.
Locanda Locatelli,1,12-Oct-22,5,"After a ten year hiatus we finally made it a back this summer. The somme recommended a great amarone (quintarelli 2012) which we thoroughly enjoyed. We started with the vitello tonnato and calamari which were nice and then had the agnello and tagliata which were both really nice. And we finished with a souffle which was great. Overall, it's hard to get in and worth the wait"
Lyle's,1,25-Jun-24,5,"I've been to Lyle's twice, once for lunch and once for dinner. Both experiences were excellent. The food was delicious, and the waiting staff was very helpful and seemed genuinely happy, which is uncommon in many restaurants."
Lyle's,1,14-Jun-24,5,"One the finest meals in one of the least pretentious settings I've ever experienced. Every course was a miracle of preparation and presentation. And our server was warm and attentive without being even slightly overbearing. The desserts were transcendent!

A truly special experience that I hope to repeat."
Lyle's,1,16-May-24,5,"We made a reservation here for our Anniversary on the last leg of our trip to Europe. This restaurant was my favorite not only because the food was delicious but also because the service and wait staff were phenomenal. Our waiter, Steph was extremely attentive and made our dining experience extra special on more than one occasion. Different staff members greeted us, served us our meal, and made the entire experience a joy. We were given a signed card and a special dessert that was incredible. I will be adding this to my list next time we visit London. This is my kind of Michelin restaurant, everything from the decor to the casual dining experience. Every dish from the tasting menu was so delicious, I'm still thinking about it."
Lyle's,1,20-Jan-24,5,"This place far exceeded expectations. The food was phenomenal, service was incredibly personal and detail-oriented, and the atmosphere was quite lovely albeit different than expected. Allergens/dietary restrictions were accommodated beautifully.

I will remember the pheasant broth as one of the best things I have ever tasted. I'm not particularly partial to oysters, but these were fabulous. I walked away trusting the chef with my life. Bravo, great experience!"
Lyle's,1,13-Jan-24,5,Their oysters are to die for. They add watermelon juice on top of the oysters and omg! Wow!!!
Lyle's,1,12-Jun-23,4,"home to the micro-seasonal, modern British cooking of chef James Lowe. With a short tasting menu at dinner and à la carte options at lunch, Lyle's explores British delights like green asparagus with nettle and egg yolk in spring, or duck breast with preserved wild mulberries in autumn. Everything is served in a spacious, light-filled dining room in the historic Tea Building, once a Lipton factory, in the foodie-favourite neighbourhood of Shoreditch."
Lyle's,1,10-May-23,5,"A trendy delicious restaurant in a trendy part of London. The service was great and the food was outstanding. The serving sizes are a bit larger than I'm used to for tasting menus, but not complaining--just an observation. This is definitely worth a try on your visit."
Lyle's,1,4-May-23,2,"Was able to snag a last minute reso.

Service was slow and the food was pretty bland.

Started w/ scallops, which made my tummy turn. At first really enjoyed the grapefruit citrus pairing, but there was something in the seasoning that did not sit well w/ my stomach.

Asparagus might've been the most overpriced vegetable I've ever ordered. Normally I'm a fan of anything w/ an egg accompaniment, but yet again, something was off w/ it. The only good part was using the bread to absorb the sauce aftermath.

The highlight was the eel - much to my surprise. And the beet accompaniment was such an interesting contrast. I'd order it again for sure.

Same w/ the pork belly. Prepared very differently from what I'm used to and I enjoyed how thinly sliced it was.

They should extend their lunch hours to start at 11 or 11:30 at the latest to stagger the people more. It was pretty obvious how busy and overwhelmed both the FOH & BOH got. The pacing of the food was so awkward and I felt like we were always waiting for something."
Lyle's,1,7-Apr-23,1,Don't go here. Awful staff and poor management. Million great places in London do not waste your time here
Lyle's,1,29-Mar-23,5,"This is my very favorite kind of Michelin restaurant, where not only is the food spectacular, but the service is top-notch and the staff is FUN! Lyle's has been on my to-do list for a while, and I'm glad I finally made it this visit. I highly recommend the wine pairing, as the wines are carefully selected and really enhance the dishes. My favorite courses were actually the starters....especially the veggie one they made to substitute for the Red Mullet one (I can't eat fin fish). It was delish! The only course that didn't really work for me was the dessert, but that' s not surprising, as I generally am not a fan of sweets. Thanks for a lovely evening!"
Lyle's,1,27-Jan-23,4,"It was good but I had huge expectations and it did not work for me as much as I hoped. I had the luck to go to Brat and Clove Club the same week, and while the presentation was comparable or better, the meal did not come together in the same way. I did not care for the oysters as the Mandaran overpowered the oysters. I found the whelk excellent, probably the highlight. I also thought the turbot was very good. While I enjoyed the mallard and it was presented beautifully, it didn't work for me perfectly. Service was efficient but not as warm as comparable restaurants."
Lyle's,1,17-Oct-22,5,"This was an incredible meal. I got the wine pairing with the dinner tasting menu, and since it changes seasonally and I didn't take notes, I am not going to write details about the food. What I will say is that all the dishes were balanced and complex in the flavors and textures. There were a couple of standouts for me, like a cucumber dish and a mushroom mousse. The wines also definitely augmented the dishes."
Lyle's,1,10-Jul-22,5,"Go for lunch, when you can order a la carte, and the beautiful London summer sun shines into their airy dining room. Razor clams are superb. Their bread is fantastic."
Lyle's,1,10-Jul-22,5,"Incredible. One of my favorite meals from our recent week-long trip to London. The menu and the pictures didn't jump out at me beforehand, but my wife insisted we go and I'm so glad we did.

We went for lunch so we had the a la carte menu, and got two oysters, gazpacho, razor clams, raw scallop, borlotti beans, pork (""Gloucester Old Spot""), ricotta ice cream, and cheeses with honeycomb. Every single bite was excellent, with the gazpacho, scallops, and beans standing out to me, along with their incredible sourdough bread and butter to start. If there's one dish I'll be dreaming of, it'll be the borlotti beans, which were cooked so perfectly and came in an amazing broth.

We'll definitely be back -- maybe for dinner, but I actually like being able to choose what we order for lunch."
Lyle's,1,9-Jul-22,5,"Came by for dinner the other night and it was a world class experience. Definitely understand how this restaurant is listed as #33 on the World's Top 50 restaurants along with a Michelin 1 star.

Made a reservation a couple months in advance and my table was ready upon arrival. Despite the Michelin star, the restaurant was very casual with many wearing trainers and t-shirts.

Lyle's featured a prix fixe meal nightly with the only option being a supplementary cheese course.

Started off the meal with the complimentary sourdough bread with butter that tasted even better as it melted. :) The snack course with the raw oyster and cucumbers were quite unique mixing of different textures and flavors.

The soup course was a light and refreshing course featuring tomato gazpacho along with some very fragrant melons and herbs. Portion was quite generous.

Highlights of the meal included the monkfish course of the evening. The monkfish had a firmer and sweeter texture (similar to lobster) and was cooked to perfection topped with cured mangalits. The peas that complemented this dish were super sweet and extremely flavorful.

The mutton course was also world class with a couple pieces of mutton. Mutton is a touch firmer and tougher than lamb. The mutton was cooked to a perfect rare. The borlotti beans and courgettes were the complements to this course which I didn't quite understand...

The sheep's milk ice cream was also world class as it was non-sweet, even perhaps a touch bitter. The loganberries & oats definitely sweetened this course perfectly.

The last two items from the bakery were mind-boggling. First was a flaky pastry, like a profiterole with some type of custard on the inside, which was phenomenal. The last one was a pound cake with a ton of butter which was also world class. ...the last two items were a memorable way to end off this world class dinner.

~£100/ person for dinner after GST & service."
Lyle's,1,11-Feb-22,5,"Lovely all around. Very helpful, pleasant and attentive staff.

The food was mostly excellent. The oysters and fried mussels were perfect and definitely hot favourites. The Pollack with brown butter sauce was a little below average, but by no means terrible.

The most impressive part was the great atmosphere. The place was packed, but the music was kept at a good level meaning you had no problems chatting with people at your table.

Would definitely go again."
Murano,1,4-Jun-23,5,"Murano just nails it every time. Great team, nice atmosphere, excellent food. Really you cannot go wrong. The choose your own adventure on the courses: 3,4,5 or 6 is perfect and lets people decide how much food and variety they want. The somme's are super knowledgeable and it is our go to in London."
Murano,1,14-Nov-22,3,"The service was definitely confusing. One of our servers seemed to be a trainee and she probably could have used a bit more supervision. The food was good but, I think I expected more. The squid ink pasta was amazing but the fish main just didn't sit well with me. The lunch set menu really is quite the value and I will definitely be going back."
Murano,1,8-Oct-22,3,Service was confusing. Food was good but not one star. It's more eclectic than Italian.
Murano,1,30-Aug-22,4,"Great food, impeccable service - not much atmosphere. The silence is deafening. Ideal setting for a group of foodies who are determined to find some of the best northern Italian cuisine in London."
Murano,1,2-Jul-22,5,"Great spot just off Kurzon Street, formerly a Gordon Ramsay restaurant but now it is much much better! Dinner is delicious but I think lunch is the best value they have several menus to choose from with numerous courses, we selected the simple lunch menu and it was ample for our hungry group. Started off with delicious bread, shaved Serano ham, olives and some Parmesan churros, all complementary. Next I had the grilled asparagus deliciously interesting and pollock, a light flaky fish similar to cod. Dessert was a wonderful raspberry tart with crème fraîche. Wine was a fairly reasonable Austrian Gruner Veltliner, delicious!
:-)"
Pétrus by Gordon Ramsay,1,18-Jul-24,5,"Whining and negative reviews here are incredulous and show incompetence. The moment we entered last night, to the time of departure we were whisked away on an impeccable service and culinary journey fit for royalty. Most of the world's esteemed, celebrated chefs have gone corporate, and have lost control of the quality and service you come to expect from a Michelin star establishment but not chef Ramsay at Petrus. The staff in the front and back of the house are trained at the highest level. In closing the pictures speak for themselves. Photography is clearly not a strength of mine but the pictures tell the story."
Pétrus by Gordon Ramsay,1,25-May-24,5,"I cannot say enough wonderful things about Petrus. This was definitely an experience to be had if you are visiting London. The service is impeccable and the staff wonderful and amazing. The food was both creative and delicious with attention to details as well as top notch presentation. All fresh ingredients that compliments each other to create memorable one of a kind dishes. 10 out of 10, highly recommend."
Pétrus by Gordon Ramsay,1,23-May-24,5,"Wow! This has to be the best dining experience I have ever had. I've been to a few fine dining experiences not many but the service here was out this world!
The attention to detail, the knowledge of the food and drinks, water was never empty, service super nice.
Not to mention the have a menu for every diet there is.
My husband is vegetarian and I'm pescatarian they brought us out two different menus to choose from. The food came out timely and amazing!
I loved every moment at this restaurant."
Pétrus by Gordon Ramsay,1,24-Mar-24,5,"Last night at Petrus by Gordon Ramsay was an incredible experience from start to finish. Each dish had unique flavor profiles that impressed us, like the smoked eel with its initial smokiness that gave way to other ingredients as we ate through it. I now understand better how the ingredients work together to help create a harmonious meal. We had a reservation at 9pm and didn't leave until midnight. The environment was very high class being a Michelin starred restaurant with very reserved lighting and waiters who would come to top off your drinks whenever they got low. What a great experience..."
Pétrus by Gordon Ramsay,1,7-Mar-24,2,not great everyone spoke French im English not happy want a refund u have no sympathy for the English people
Pétrus by Gordon Ramsay,1,22-Nov-23,1,"Horrible service, mediocre food but decent ambiance. We went here to celebrate an engagement and once seated, the server asks us if we want a complimentary champagne which we declined. I informed her we drink red wine and asked to see the wine list. She mentions it's 70 pages on an iPad and she can recommend a few. We took a look at the list and scrolled to the red wine section and chose a Bordeaux. She comes back and opens a bottle of white wine Bordeaux and once I informed her it was supposed to be the red, she leaves to tell a manger and comes back stating she told me ""various"" times it was white. Both me and my fiancé told her we declined the champagne because we don't drink white so why would we choose a white wine when I specifically asked her for the list of reds. At no time did she say it was a white wine and so the manager comes over and defends her saying he's worked with her for years and she would not lie. So basically I was the liar and they wanted to charge me for the bottle. He then says he wants everyone to enjoy the night and would replace with the Bordeaux red which made sense as to why she would confuse the 2 because he states there is a red and white of the same wine. It was too late, the night was ruined and as the dishes came out, I was less and less impressed. The best dish was the venison but everything else was tasteless food masked with a sauce. Very salty and for it to be a Michelin star restaurant, I was extremely disappointed. To top it off, they bring the check over and it's completely wrong and had to be corrected by the manager for items we did not even order. Do yourself a favor and spend the money on somewhere that is not so overrated."
Pétrus by Gordon Ramsay,1,27-Aug-23,3,"I have been coming to Petrus for as long as I can remember - from when it was the hot new restaurant in town on St. James's. While it has not been the hot new restaurant nor has it been on St. James's for some time, Petrus has remained a favorite. Unfortunately I cannot say that anymore. Nothing is bad and the service is still impeccable, but the food is bland and not particularly unique. It is simply an expensive restaurant living off its reputation. Gordon needs to do a Hell's Kitchen reboot to get it back to its former glory. It would be truly sad to see it simply whither away like so many other classic dining establishments."
Pétrus by Gordon Ramsay,1,20-Aug-23,4,"We had a lovely dinner there the other night. This is a great location and the team are very knowledgeable and professional. We did the prestige tasting menu with wine pairings. The somm did a great job and engaged us explaining the wines and chit chatting. Unlike some wine pairings when they get a little out there, they stayed in the fairway but took a few chances (an interesting red from the canary islands).

Sadly by the time we got to the chocolate dessert, we were pretty full (we did opt for cheese). The cheese plate was probably the highlight of the meal with a great selection of goat (ash), creamy (brillat savarin), hard (comte), soft (cannot recall the name) and blue. The brown bread was nice. I do wish more restaurants would provide some plain bagette with cheese but this cheese was so good we really didnt need bread or crackers.

The rest of the meal was lovely--tomato tart, scallops, cod and lamb. The scallops probably had a touch too much lemon in them (The gel and the foam) and the peas with the lamb were pretty minty. I'm nitpicking of course and for some, these meals are all about the right balance of flavors.


"
Pétrus by Gordon Ramsay,1,7-Aug-23,5,"Just had the most incredible culinary experience at Petrus in London! We were lucky enough to snag a spot at the chef's table, right in the heart of the kitchen. Watching the talented chefs create not only the meals for the main dining room but also crafting unique and decadent dishes just for us was mind-blowing.

I never knew such a culinary journey existed until now. The service was top-notch, a solid 100! The atmosphere, with the hustle and bustle of the kitchen, added an extra layer of excitement to the whole experience.

Each dish was a work of art, meticulously handmade and presented to our table. The chefs took the time to explain every element, making us feel like true connoisseurs. It was a feast for the senses, with flavors and textures that I never thought possible.

If you're a food lover like me, Petrus is an absolute must-visit. Prepare to be amazed and taken on a gastronomic adventure like no other. Trust me, you won't regret it!"
