Name,Michelin_Distinction,Review_Date,Review_Rating,Processed_Review
HIDE,1,2023-08-28,5,amazing dinner hide restaurant today moment walked blown away elegant uniqueness dining room given table upper room got use beautiful wooden staircase started flat bread appetizer amazing opted deconstructed vegetable lasagna die husband ordered lamb dish loved side dish broccoli vinaigrette baby potato side dish full unique flavor tasty dessert blueberry cobbler amazing homemade ice cream dessert divine cherry flavored black tea absolutely amazing literally blown away amazing hide restaurant
HIDE,1,2023-08-06,4,food good amazingly good would expected starred place duck good signature nest egg umami service also slightly disorganized establishment
HIDE,1,2023-06-02,5,reassuringly expensive think head five course tasting menu matched flight wine would want fashionable restaurant mayfair food varies excellent really good service friendly precise particular would commend sommelier took care answer question quite apart good job design also big feature architect alex haw hallmark sweeping staircase artful partial view kitchen one go someone really like particularly someone else paying
HIDE,1,2023-05-29,4,great staff service beautiful dining room artfully plated dish food good sadly match level surroundings flavor boring soft shelled crab lamb elderflower baba crab needed depth lamb well made tasted like lamb mediterranean restaurant flavor texture baba really mesh
HIDE,1,2023-05-12,5,place favorite meal entire trip european country kind ate multiple michelins top restaurant first restaurant gorgeous sat second floor got walk gorgeous spiral staircase sat right next floor ceiling window park across street lunch menu start bread basket charcuterie style meat beautiful plated bone couple treat chose trout tartare starter pork entree custard tart dessert goodness everything hit seriously anything enjoy custard tart reminded nata thought smart pair cider usually sprinkle little cinnamon nata feel like cider played concept sooo delish service great food paced well lunch menu great deal looking solid meal without breaking bank much
HIDE,1,2023-04-27,5,went hide lunch absolutely loved experience walking understand right away place got michelin star greeted gorgeous entrance awe striking oak staircase might seen pretty magazine top floor light wooded delicate elaborate decoration tell even table cutlery holder plate every single element thoughtfully placed beautiful way enjoy every moment every staff extremely kind soon seated staff came let know need charge phone portable charger placed drawer table showed option menu another staff came drink cart offer drink soon someone else came bringing little stool place bag got course set lunch since hungry throughout meal happy every bite made smile serene view outside facing green park immaculately created dish perfectly balanced flavour mouth eye also awe happiness would recommend anyone coming london would definitely come back back london
HIDE,1,2023-02-17,4,ok place def fancy nice fancy breakfast next park amongst fancy people good option going see average bored wealthy type prob earn money think important service good food beautiful taste thing quite match croissant amazing like shattering glass outside fluffy chewy inside bring lemon butter different jam great tea coffee amazing avocado toast meh average hipster coffee shop could crush fruit salad depressing fruit flavorless god sound like whiny beeyotch place beautiful crowd made feel like poor person pastry seem way go sure think might go fun
HIDE,1,2023-01-30,5,final food would purchasing london trip one michelin star customizable tasting menu great buzz sounded like winner get super early actually took second find front door hidden bar downstairs called hide nice mocktails killed time time reservation lead two flight absolutely gorgeous stair section hide got seated started carefully making decision another wonderful london restaurant majority course got choice dish wanted love option five seven course option chose five seven seemed cheese plate another dessert would loved know guess feeling night whole experience started gem bread broth flesh bone three little bite gem leaf lettuce purpose dipped grain nut something remember used chip dip fun bread really good five distinct variety bread basket fine dollop butter plate always love bread flesh bone striking presentation fancy pork beef charcuterie style wrapped around end feather looked like bone quick bite one done delicious fun great start another small dish turnip pine nut honey eucalyptus finely cut strip turnip soaking honey eucalyptus broth clean tasting like palate cleanser last little small bite thing dish started differing nest egg slowly barely cooked egg mixed super delicious mushroom served brown egg top cut needle say fun delicious break egg lick inside shell wanted tasting menu truly began unfortunately menu already changed idea ate say unfortunate actually love menu super seasonal probably change frequently know excellent monkfish dashi broth nice lobster cream sauce perfectly cooked dusk black current another sweetbread also couple nice dessert fresh fruit one homemade ice cream pretty pasty made look like gemstone great fun last shared small bite chestnut malt pillow acorn nut filled chewy nougat crispy pillow full dessert stuff remember fun light good way wind meal paid bill got cake home baggy full delicious cooky left overall fun journey know long place one star definitely seem like pushing second star know yes five star come
HIDE,1,2023-01-20,3,really wanted like place server sommelier superb appetizer nest egg creative delicious felt main entree felt busy clashing taste started bread loved black pudding lettuce beet juice tasted great turnip served broth excellent despite served cold however main dish quite opposite appetizer dessert unbalanced chilean sea bass pear pair well fact go well together scallop ok venison tough flatbread soggy wagyu ok course menu full skipped optional cheese menu dessert tarte tartin sweet go pair well ice cream balance rhubarb tartlet ok found pastry portion delicate tarte tartin tbh wish nest egg could la carte bc find unique sucked tasting order get nest egg tasting menu regular la carte menu quite different
HIDE,1,2023-01-02,5,one star michelin star restaurant find teh mussel custard chicken yes chicken papillete vegetarian dish delicious service helpful efficient total spend tip pound two include alcohol expresso sparkling water bread pound money quality high meal worth spend
Jamavar,1,2024-07-07,2,food service interior bathroom recently came dinner disappointed important aspect restaurant michelin star food food palatable edible one dish stood flavor nothing special service abysmal highlight included offered la carte menu request tasting menu getting wine pairing wine put table descriptor like sparkling wine som premise come table sticky stem cocktail glass plate sitting untouched course minute server coming table saying ya done taking plate unsure night restaurant return would advise people coming experience waste time money
Jamavar,1,2024-06-06,5,one best indian meal life dehli butter chicken amazing saag paneer transcendent alive fresh spinach flavor tandoori prawn beyond fresh perfect seasoning kiss char tandoor would order lobster kid main taste absolutely return
Jamavar,1,2024-04-29,1,travelling london nyc got food poisoning called cancel reservation asked waive fee courtesy since day way u reschedule lady phone said need confirm manager health related able courtesy charged u anyway disputed card counter disputed claiming policy worst greediest experience seen restaurant sending email claiming money empathy understanding health situation live nyc many michelin star restaurant never experienced london nyc anywhere made note never go london offer many excellent indian restaurant stay away one
Jamavar,1,2024-04-02,4,food service value decor overall great spot berkeley square bit pricey food excellent would definitely come back
Jamavar,1,2024-01-02,5,incredible food delicious drink great service california high expectation indian food london place exceeded expectation every way
Jamavar,1,2024-01-01,5,reasturant new year food good drink down bar man mr tony made amazing cocktail loved food especially drink
Jamavar,1,2023-10-22,5,service awesome meal start finish amazing including drink wine top favorite milk pistachio cake morel dish truffle kicchadi paneer pulao jamavar dhal also cooked nicely tell use good ingredient hesitate recommend restaurant upscale dress appropriately
Jamavar,1,2023-10-22,5,top notch indian food london disappoint service impeccable thing music bit dance club like dinner otherwise return another time
Jamavar,1,2023-10-13,3,sure earned maintain michelin star went high expectation tasting menu overall first several course amazing absolutely perfect though lamb chop could done little spice last course butter chicken daal makhani saag paneer assortment naan bit disappointment blander side naan cold rubbery something one would expect tasting menu dessert good great food good star worthy presentation non existent course pretty rest quite unimpressively laid star worthy service restaurant completely lost u arrived time despite making reservation month ago given small table right back restaurant next billing station crammed lacked privacy service unattentive literally keep asking st course arrived still gotten drink upon reminding waiter returned table retake drink order ever heard michelin starred restaurant informed allergic shellfish brought substitute st course however simple fact forgotten nd course serving luckily asked otherwise would serious trouble bottomline far worst service ever restaurant caliber surprised able retain next go round
Jamavar,1,2023-10-07,3,still scratching head restaurant michelin star food good several thing lacking never encounter restaurant rating first thing noticed entered brown people seated towards back restaurant many brown people u today big spender figure guy never got message service absolutely lousy constantly call staff service drink required reminder arrived first course allergic shellfish one course apparently forgot big book especially extremely allergic shellfish first several course tasting menu seemed people tasting menu amazing however course towards end butter chicken bit strange accompaniment daal makhani saag paneer ok naan great fact even good harder side barely warm dessert good ok poorly presented fact dish presented rather poorly may photo worthy overall lousy service good presentation dish food item excellent though lacking towards end inconsistent quality given rating generally based tasting menu surprised guy lose star rating near future
Jamavar,1,2023-08-30,4,ticket show west end wanted fancy dinner made reservation soon arrived seated attentive throughout dinner polite restaurant elegantly decorated nice date place important part food ordered old delhi butter chicken husband ordered biryani also mixed bread table drink got lassi husband got spring garden presentation beautiful lassi small flower floating cut spice nicely spring garden refreshing fruit drink really enjoyed butter chicken sauce great rice naan biryani came covered pastry cap cut revealing steamy bowl well seasoned rice meat good twice cost average indian food however average indian food still pretty good arguably better value ultimately special occasion place
Jamavar,1,2023-07-29,1,made reservation jamavar month advance asked dress code told casual arrived two teenaged boy turned away door boy button collared shirt khaki short apparently casual mean short matter nicely dressed charged u next day making reservation scramble another dinner charged breaking reservation disappointing
Jamavar,1,2023-06-24,4,yes fine dining life standard great food ambiance ok service ctm good garlic naan rich butter chicken fine lamb chop undercooked rip price would go minus chop
Jamavar,1,2023-06-15,2,came high hope left hungry disappointed know good indian food avoid place bad michelin duped high price expensive building posh location downtown london food leaf much desired menu lovely beware portion tiny flavor fully developed appetizer seemed better group main dish beautifully presented widely enjoyed curry main dish tasted lacked depth naan ok slightly cooked get spending pound dinner could get neighborhood indian place please come otherwise steer clear
Jamavar,1,2023-04-18,5,walk restaurant feel like club music background necessarily fan loud music go dinner cozy restaurant beautiful decor best way describe food homemade taste elevated style aloo tiki shami kabob vegetable biryani lamp chop kebab indian spicy perfect food delicious cocktail refreshing royal blush ginger mango mule waitstaff great felt like attentive u patron treated small birthday surprise ra malai end great place special occasion dinner date believe disappointed visiting u desi food like handful time bay area vancouver
Jamavar,1,2023-04-12,5,fine indian dining london highly recommended apetizers good lamb felt bit like pressure cooked put masala could wrong upstairs seating much better went downstairs restroom felt totally different atmosphere jamavar time price good great place spend friday night london bill turned pound
Jamavar,1,2023-01-14,5,amazing indian food great service fantastic drink probably best briani totally recommend
Kai,1,2023-10-28,3,aromatic crispy duck dry poor choice especially lamb observed adjacent table occupied famous u tennis professional looked scrumptious level one would expect every choice spectacular
Kai,1,2023-07-06,5,easily one favorite restaurant london conveniently located mayfair spacious moody restaurant evoke spirit big asian city like tokyo hong kong came vegan vegetarian service helpful u make informed decision got wasabi shrimp must get nothing else like also spicy chicken faux peking duck absolutely sublime would eat everyday could
Kai,1,2023-03-04,3,honestly disappointed service bit weird outwardly friendly helpful remembered food wasabi prawn good unique taste like wasabi honey mustard shrimp tempura pandan creme brulee little taste pandan quite liquid set would expected
Kai,1,2023-03-01,2,recent experience first beautiful restaurant took daughter afternoon tea arrived slightly early accommodated straight away table already set mobility issue hostess kind polite found alternative route nice start waiter pleasant however limited amount variety food poor decor splendid awaited food quite time minute tea served told kitchen closing hardly chance taste anything asked else want felt really rushed creme brulee similar cake served opinion average quality mishelin star restaurant waiter said goodbye leave le hour stay disappointing happen also rose tea tea bag could eat money cake asked take waitress told u asked cake said throw away refused st time life pay service charge repeated refuse pay service charge madam hm think something seriously wrong management poor experience poor value money number place enjoyed would inappropriate comment
Kai,1,2022-05-24,5,star fabulous afternoon tea service ton research go tea kai undiscovered gem husband found u tea little le traditional awful lot fun moment sit perfectly set table tea bottom floor dark romantically lit restaurant warned gram may need little extra light perfect shot handful table highly recommend reservation arrived right tea started pm stayed end time pm kai offer unlimited refill sweet savory addition tea two hour perfect amount time tea menu fairly limited tea upcharge note emphasis food experience brew though served perfect china set start get sweet little cocktail non alcoholic available well fun edible garnish pot conversation tea cooky arrives main course three level tower sweet savory treat along saucer sized macarons small jar sweet topping put macarons instead scone little upsetting misstep want put clotted cream macaron loved almost savory option prawn toast favorite hot soup least compelling sweet little le alley chocolate girl wonderful selection flavor fit chinese theme chocolate play much part biscuit cookie pretty stale bland money cake three good favorite part kai afternoon tea fabulous service greeted seated promptly given ample refill felt completely comfortable despite least chicly dressed people afternoon come full day walking cold weather everyone else clearly arrived tea p highly recommend
Kai,1,2022-05-09,4,beautiful restaurant interior polite service food artfully presented tongue numbing fish fantastic bit disappointed chili lobster dish since felt like price paid get much seafood pandan crime br l e fantastic though must order
Kai,1,2022-01-17,5,phenomenal restaurant well deserving michelin star everything good one best london
Kitchen W8,1,2024-01-03,5,last night wife celebrated th anniversary meal experience everything hoped could food creative delicious homemade linguini appetizer flavorful cod deer course wonderful service allegra dipika exceptional anyone reading go experience kitchen w
Kitchen W8,1,2023-08-04,1,went dinner certainly hope michelin reviewer return soon absolutely way service food warrant star hair one diner main dish service inattentive best disappointingly unimpressive restaurant michelin star dinner would expect least good food good service neither provided except one chipper fellow brought bread said goodbye way server perhaps thing might least bit friendlier husband also made reservation noted celebrating birthday acknowledge though see seat another couple awkwardly ask move seated bit another couple celebrating anniversary wanted particular table disappointing experience best part meal apricot old fashioned thing would recommend probably would another server ever come back asked would like another drink
Kitchen W8,1,2023-01-12,3,recommend kitchen w good server friendly seemed like really nice people could see interacted guest really charming decor loved enjoyed table chair color wall art great bad food great presented beautifully beautifully presented food ever experienced flavor lacked felt like much emphasis presentation flavor ugly shocked restaurant michelin star reason chose kitchen w went way visit honestly left disappointed overpriced
Kitchen W8,1,2022-07-12,5,one best meal ever entire life even know menu going would good absolutely blew away highlight vacation
Kitchen W8,1,2022-05-06,5,wanted try michelin starred restaurant th birthday hour research finally settled kitchen w let tell disappoint upon arrival greeted friendly host handed happy birthday card got table server walked u menu asked lot question extremely knowledgeable helpful providing u direction recommendation wine pairing truly memorable experience impeccable food delicious drink phenomenal service clean modern classy ambience also brought birthday dessert candle special meal glad chose spend th
La Trompette,1,2024-07-05,5,great food great drink great service delightful neighborhood feel high end food
Locanda Locatelli,1,2023-06-10,5,fantastic food service must dining spot london high quality italian food ambiance perfect special night business meal
Locanda Locatelli,1,2023-04-14,3,service professional friendly shout wine guy super nice food amazing solid selection meal atmosphere really boring decoration
Locanda Locatelli,1,2023-03-16,1,sadly report used come restaurant often management become vitriolic rude brought vip client shocked food drink removed apology communication staff needle say client disappointed good place bring important client
Locanda Locatelli,1,2022-10-12,5,ten year hiatus finally made back summer somme recommended great amarone quintarelli thoroughly enjoyed started vitello tonnato calamari nice agnello tagliata really nice finished souffle great overall hard get worth wait
Lyle's,1,2024-06-25,5,lyle twice lunch dinner experience excellent food delicious waiting staff helpful seemed genuinely happy uncommon many restaurant
Lyle's,1,2024-06-14,5,one finest meal one least pretentious setting ever experienced every course miracle preparation presentation server warm attentive without even slightly overbearing dessert transcendent truly special experience hope repeat
Lyle's,1,2024-05-16,5,made reservation anniversary last leg trip europe restaurant favorite food delicious also service wait staff phenomenal waiter steph extremely attentive made dining experience extra special one occasion different staff member greeted u served u meal made entire experience joy given signed card special dessert incredible adding list next time visit london kind michelin restaurant everything decor casual dining experience every dish tasting menu delicious still thinking
Lyle's,1,2024-01-20,5,place far exceeded expectation food phenomenal service incredibly personal detail oriented atmosphere quite lovely albeit different expected allergen dietary restriction accommodated beautifully remember pheasant broth one best thing ever tasted particularly partial oyster fabulous walked away trusting chef life bravo great experience
Lyle's,1,2024-01-13,5,oyster die add watermelon juice top oyster omg wow
Lyle's,1,2023-06-12,4,home micro seasonal modern british cooking chef james lowe short tasting menu dinner la carte option lunch lyle explores british delight like green asparagus nettle egg yolk spring duck breast preserved wild mulberry autumn everything served spacious light filled dining room historic tea building lipton factory foodie favourite neighbourhood shoreditch
Lyle's,1,2023-05-10,5,trendy delicious restaurant trendy part london service great food outstanding serving size bit larger used tasting menu complaining observation definitely worth try visit
Lyle's,1,2023-05-04,2,able snag last minute reso service slow food pretty bland started w scallop made tummy turn first really enjoyed grapefruit citrus pairing something seasoning sit well w stomach asparagus might overpriced vegetable ever ordered normally fan anything w egg accompaniment yet something w good part using bread absorb sauce aftermath highlight eel much surprise beet accompaniment interesting contrast order sure w pork belly prepared differently used enjoyed thinly sliced extend lunch hour start latest stagger people pretty obvious busy overwhelmed foh boh got pacing food awkward felt like always waiting something
Lyle's,1,2023-04-07,1,go awful staff poor management million great place london waste time
Lyle's,1,2023-03-29,5,favorite kind michelin restaurant food spectacular service top notch staff fun lyle list glad finally made visit highly recommend wine pairing wine carefully selected really enhance dish favorite course actually starter especially veggie one made substitute red mullet one eat fin fish delish course really work dessert surprising generally fan sweet thanks lovely evening
Lyle's,1,2023-01-27,4,good huge expectation work much hoped luck go brat clove club week presentation comparable better meal come together way care oyster mandaran overpowered oyster found whelk excellent probably highlight also thought turbot good enjoyed mallard presented beautifully work perfectly service efficient warm comparable restaurant
Lyle's,1,2022-10-17,5,incredible meal got wine pairing dinner tasting menu since change seasonally take note going write detail food say dish balanced complex flavor texture couple standouts like cucumber dish mushroom mousse wine also definitely augmented dish
Lyle's,1,2022-07-10,5,go lunch order la carte beautiful london summer sun shine airy dining room razor clam superb bread fantastic
Lyle's,1,2022-07-10,5,incredible one favorite meal recent week long trip london menu picture jump beforehand wife insisted go glad went lunch la carte menu got two oyster gazpacho razor clam raw scallop borlotti bean pork gloucester old spot ricotta ice cream cheese honeycomb every single bite excellent gazpacho scallop bean standing along incredible sourdough bread butter start one dish dreaming borlotti bean cooked perfectly came amazing broth definitely back maybe dinner actually like able choose order lunch
Lyle's,1,2022-07-09,5,came dinner night world class experience definitely understand restaurant listed world top restaurant along michelin star made reservation couple month advance table ready upon arrival despite michelin star restaurant casual many wearing trainer shirt lyle featured prix fixe meal nightly option supplementary cheese course started meal complimentary sourdough bread butter tasted even better melted snack course raw oyster cucumber quite unique mixing different texture flavor soup course light refreshing course featuring tomato gazpacho along fragrant melon herb portion quite generous highlight meal included monkfish course evening monkfish firmer sweeter texture similar lobster cooked perfection topped cured mangalits pea complemented dish super sweet extremely flavorful mutton course also world class couple piece mutton mutton touch firmer tougher lamb mutton cooked perfect rare borlotti bean courgette complement course quite understand sheep milk ice cream also world class non sweet even perhaps touch bitter loganberry oat definitely sweetened course perfectly last two item bakery mind boggling first flaky pastry like profiterole type custard inside phenomenal last one pound cake ton butter also world class last two item memorable way end world class dinner person dinner gst service
Lyle's,1,2022-02-11,5,lovely around helpful pleasant attentive staff food mostly excellent oyster fried mussel perfect definitely hot favourite pollack brown butter sauce little average mean terrible impressive part great atmosphere place packed music kept good level meaning problem chatting people table would definitely go
Murano,1,2023-06-04,5,murano nail every time great team nice atmosphere excellent food really go wrong choose adventure course perfect let people decide much food variety want somme super knowledgeable go london
Murano,1,2022-11-14,3,service definitely confusing one server seemed trainee probably could used bit supervision food good think expected squid ink pasta amazing fish main sit well lunch set menu really quite value definitely going back
Murano,1,2022-10-08,3,service confusing food good one star eclectic italian
Murano,1,2022-08-30,4,great food impeccable service much atmosphere silence deafening ideal setting group foodie determined find best northern italian cuisine london
Murano,1,2022-07-02,5,great spot kurzon street formerly gordon ramsay restaurant much much better dinner delicious think lunch best value several menu choose numerous course selected simple lunch menu ample hungry group started delicious bread shaved serano ham olive parmesan churros complementary next grilled asparagus deliciously interesting pollock light flaky fish similar cod dessert wonderful raspberry tart cr fra che wine fairly reasonable austrian gruner veltliner delicious
Pétrus by Gordon Ramsay,1,2024-07-18,5,whining negative review incredulous show incompetence moment entered last night time departure whisked away impeccable service culinary journey fit royalty world esteemed celebrated chef gone corporate lost control quality service come expect michelin star establishment chef ramsay petrus staff front back house trained highest level closing picture speak photography clearly strength mine picture tell story
Pétrus by Gordon Ramsay,1,2024-05-25,5,say enough wonderful thing petrus definitely experience visiting london service impeccable staff wonderful amazing food creative delicious attention detail well top notch presentation fresh ingredient compliment create memorable one kind dish highly recommend
Pétrus by Gordon Ramsay,1,2024-05-23,5,wow best dining experience ever fine dining experience many service world attention detail knowledge food drink water never empty service super nice mention menu every diet husband vegetarian pescatarian brought u two different menu choose food came timely amazing loved every moment restaurant
Pétrus by Gordon Ramsay,1,2024-03-24,5,last night petrus gordon ramsay incredible experience start finish dish unique flavor profile impressed u like smoked eel initial smokiness gave way ingredient ate understand better ingredient work together help create harmonious meal reservation pm leave midnight environment high class michelin starred restaurant reserved lighting waiter would come top drink whenever got low great experience
Pétrus by Gordon Ramsay,1,2024-03-07,2,great everyone spoke french im english happy want refund u sympathy english people
Pétrus by Gordon Ramsay,1,2023-11-22,1,horrible service mediocre food decent ambiance went celebrate engagement seated server asks u want complimentary champagne declined informed drink red wine asked see wine list mention page ipad recommend took look list scrolled red wine section chose bordeaux come back open bottle white wine bordeaux informed supposed red leaf tell manger come back stating told various time white fianc told declined champagne drink white would choose white wine specifically asked list red time say white wine manager come defends saying worked year would lie basically liar wanted charge bottle say want everyone enjoy night would replace bordeaux red made sense would confuse state red white wine late night ruined dish came le le impressed best dish venison everything else tasteless food masked sauce salty michelin star restaurant extremely disappointed top bring check completely wrong corrected manager item even order favor spend money somewhere overrated
Pétrus by Gordon Ramsay,1,2023-08-27,3,coming petrus long remember hot new restaurant town st james hot new restaurant st james time petrus remained favorite unfortunately say anymore nothing bad service still impeccable food bland particularly unique simply expensive restaurant living reputation gordon need hell kitchen reboot get back former glory would truly sad see simply whither away like many classic dining establishment
Pétrus by Gordon Ramsay,1,2023-08-20,4,lovely dinner night great location team knowledgeable professional prestige tasting menu wine pairing somm great job engaged u explaining wine chit chatting unlike wine pairing get little stayed fairway took chance interesting red canary island sadly time got chocolate dessert pretty full opt cheese cheese plate probably highlight meal great selection goat ash creamy brillat savarin hard comte soft recall name blue brown bread nice wish restaurant would provide plain bagette cheese cheese good really didnt need bread cracker rest meal lovely tomato tart scallop cod lamb scallop probably touch much lemon gel foam pea lamb pretty minty nitpicking course meal right balance flavor
Pétrus by Gordon Ramsay,1,2023-08-07,5,incredible culinary experience petrus london lucky enough snag spot chef table right heart kitchen watching talented chef create meal main dining room also crafting unique decadent dish u mind blowing never knew culinary journey existed service top notch solid atmosphere hustle bustle kitchen added extra layer excitement whole experience dish work art meticulously handmade presented table chef took time explain every element making u feel like true connoisseur feast sens flavor texture never thought possible food lover like petrus absolute must visit prepare amazed taken gastronomic adventure like trust regret
Pétrus by Gordon Ramsay,1,2023-07-30,5,top book restaurant deserving one star michelin rating place easy conversation double linen tablecloth carpet window treatment muted noise although table faced another couple smile elegantly decorated server dua professionally made close three hour dining enjoyable sommelier helped guide wine decided glass wine prestige tasting menu disappoint friend want lamb substituted day aged beef fantastic sub like fine piece art work plate everything paired perfectly sauce veggie main star dish glad dined fine dining experience london
Pétrus by Gordon Ramsay,1,2023-06-17,5,great overall experience restaurant table overall service great result
Pétrus by Gordon Ramsay,1,2023-05-21,2,disappointing experience restaurant let preface star saying wait staff sommelier fantastic food issue dishonesty booked chef table open table using experience tab describes dining experience kitchen specific cost traveling united state friend totally excited imagine distress found seated elsewhere huge deal still dinner handled deplorable manager tried convince booked going procedure place happened none customer would know even existed shown booking apparently requires prepayment enter credit card booked even called confirm time offered two menu option two price mentioned confusion option discussed chef table price option point booked table believed confirmed due call get visit minute placate kitchen surprised see full table dining kitchen table least know bumped clearly spend add insult injury called try convince mistake oh offer bottle champagne next trip hello live u back eat
Pétrus by Gordon Ramsay,1,2023-04-25,5,petrus favorite gordon ramsey restaurant several time food service ambiance incredible consistent option dining dinner la carte course course would suggest trying lunch fist visit lunch provides good fixed course sampling restaurant offer reasonable price point dinner like lunch come back dinner tried course prestige menu dinner disappoint tell lot work go food preparation theme meal spring every dish something floral highlighted edible flower organic spelt ragout first course ice cream sculpted tulip dessert big shout danny help wine selection paired perfectly complemented scallop chablis grand cru day aged cumbrian blue grey clos du marquis dish small end course sufficiently full satisfied tell huge amount thought effort dedication pride go creating presenting meal really form art allergy ingredient menu chef completely make something sister law also note jacket required although nice classy dress level restaurant feel better folk wearing jean sweatshirt give petrus try disappointed
Pétrus by Gordon Ramsay,1,2023-04-25,5,star amazing service received first want point originally made dinner reservation first night town account potential delay flight traffic almost late reservation even get change flight clothes appropriate clothes tasting dined petrus yoga pant hoodie sneaker make put simply full american fashion also came trudging along suitcase staff kind enough hold u seat u judging u tell everything ate memorable dish included pouring type sauce soup thought interesting stuffed end ton food take madeline go everyone present dressed occasion may may enjoying date felt happy first experience england
Pétrus by Gordon Ramsay,1,2023-03-28,1,poor customer service communication underage son made reservation without knowing price range hour later reviewed dinner recommend saw price range menu called cancel whomever answered phone cancelled reservation problem tell would p per person cancellation charge called back spoke manager unable refund p charged son card mentioned could come eat la cart menu think understood mistake could afford meal price someone mentioned would charged called cancel great experience
Pétrus by Gordon Ramsay,1,2023-03-23,5,good food friendly service accommodating food allergy special diet expected michelin starred restaurant actually better diner loud conversation nearby table quite annoying literally hear everything said even intend enjoy hearing luck helped otherwise ambience nice relaxing people enjoy dinner
Pétrus by Gordon Ramsay,1,2023-03-21,5,gordon ramsay michelin named famous wine lunch menu great also aesthetically pleasing cured salmon went really well tapioca devon ray wing cooked perfectly service great expected
Pied à Terre,1,2023-09-24,5,one best dining experience life ordered eight course tasting menu along wine pairing everything outstanding attention even smallest detail incredible really enough superlative describe inventive yet delicious meal enjoyed definitely returning
Pied à Terre,1,2023-06-03,5,went friend birthday ten course five course wine impressed vegan menu great presentation food also delicious
Pied à Terre,1,2023-04-28,5,wow thank making night rather special efficiently organised ciara private dining room decadent space celebrate paulo wonderful describing dish sommelier paired delightful unusual choice explained choice enhanced food wonderful banter two demonstrated teamwork passion pied terre thank putting speech raucous appreciation longest goodbye ever remember le result smokey grappa xx
Pied à Terre,1,2023-04-25,5,always required stop london reason restaurant business thirty year favorite aspect give blind wine paring wine really fun guess preconceived notion great service hospitality
Pied à Terre,1,2023-04-15,5,exquisite meal food delicious especially rhubarb yorkshire pudding peanut butter crisp dessert great ambience outstanding service sure reserve table every trip make london
Pied à Terre,1,2023-03-19,5,first michelin restaurant london disappoint place also london longest standing michelin restaurant better star restaurant dc area course greek french inspired dinner creative delicious staff amazing well highlight cauliflower turbot egg kayianna yorkshire rhubarb honey ice cream honeycomb also old fashioned f ing delicious
Pied à Terre,1,2022-09-09,5,best meal life best service ever especially paolo keiron truly remarkable birthday vegan dining experience
Pied à Terre,1,2022-08-16,3,pied terre serf beautiful overpriced bite gorgeous space came serving special th anniversary set lunch favorite foie gras truffle croissant cornish turbot rose harissa overall good food super memorable dined august
Pied à Terre,1,2022-06-25,5,service food superb food creative delicious service engaging attentive thank great experience
Pied à Terre,1,2022-05-06,3,mr came first evening london ordered course vegetarian tasting menu wine pairing staff friendly jovial throughout evening dish mostly hit miss wine pairing service started overly attentive end meal basically ignored dish probably bite add leave hungry liked offered wine location considered standard like tasting greece strong tone bay leaf dress code seemed place diner wearing faded tshirts jean trainer people wearing tracksuits yes really people wearing suit tie advice would wear make happy enjoy night total rundown hour people course pairing total
Pollen Street Social,1,2024-04-04,5,amazing service good interactive staff met chef best experience went beyond amazing introduction michelin dining
Pollen Street Social,1,2023-10-06,5,simple chic intimate dining experience perfect service beautiful food wine stewart almost upsold bottle french white know french wine extremely well declined offended take offence perfect lunch
Pollen Street Social,1,2023-08-28,5,wonderful dinner experience two guest u meeting first time flesh also needed discus possible business collaboration se much appreciated two thing quiet welcoming atmosphere fact rushed way even though spent hour together table different thing menu everyone truly enjoyed served starter fish dish dessert commenting guess michelin star really mean something usually take picture food business time try folk highly recommended
Pollen Street Social,1,2023-03-18,5,food wine pairing spectacular staff perfect combination warmth professionalism ambiance modern fresh bright
Pollen Street Social,1,2023-02-17,5,polished excellent restaurant second time good first course menu felt good value
Pollen Street Social,1,2023-01-02,5,perfect meal pollen street including beef fish entree starter onion tart langoustine nice chocolate dessert service excellent price fair worth every pense
Pollen Street Social,1,2022-03-04,1,problem reservation rather figuring seated went meltdown reservation system call manager hole insult hole would rather eat dog food go back luckily went hotel claridges understand proper service
Quilon,1,2024-06-13,5,american indulging michelin star dinner focusing regional cuisine kerela treat remember upon entering restaurant feel like upscale experience awaits quibble standard indian classical music everyone taste seafood tasting menu everyone order menu culinary delight cocktail excellent laventini botanical garden delicious also two wine gavi peccorino paired well food tour de force various spice curry texture kerala seafood cuisine would recommend tasting menu since run best best well portioned leave feeling full call rd course black cod world term flavor texture moisture lobster item delicate allowed ingredient shine service attentive timely though number time asked drink water wait staff already asked michelin star experience yes
Quilon,1,2024-06-06,5,great taste incredible service highly recommend vegetarian dish back
Quilon,1,2024-05-05,5,great unexpected sunday brunch unlike ever highly recommended come back next time london
Quilon,1,2024-04-26,5,food amazing everything incredible special call chili fried cauliflower okra black cod pistachio cake pistachio ice cream divine
Quilon,1,2024-04-26,5,wow oh wow great experience couple time great success party private room downstairs people purely amazing food service ambiance value star go wrong
Quilon,1,2024-03-29,4,group friend great time restaurant food tasty good flavor atmosphere warm friendly service excellent
Quilon,1,2024-03-14,5,totally fabulous dining experience went team lunch fixed menu every single item amazing halibut appetizer flaky beautiful mango curry one best curry ever tasted life dish beautifully presented carefully prepared deliver flavor perfectly staff accommodating attention detail gluten free diner impeccable
Quilon,1,2023-11-28,5,food outstanding different indian restaurant much complex flavor face flavor profile nice list tap wine service perfect
